matchID,matchDuration,win,champID,champName,position,lane,role,side,dragons,heralds,barons,towers,kills,deaths,assists,vision,gold,level,minions,objDamage,turretDamage,champDamage,takenDamage,oppGold,oppLevel,oppMinions,gold@10,level@10,minions@10,oppGold@10,oppLevel@10,oppMinions@10
KR_5913061135,1224,True,103,Ahri,MIDDLE,MIDDLE,SOLO,Blue,2,2,0,10,6,2,1,16,8186,13,143,2433,2433,10825,13202,8413,13,171,3314,9,66,3225,8,83
KR_5903620390,969,True,76,Nidalee,JUNGLE,NONE,SUPPORT,Red,2,1,0,4,10,0,7,19,9143,11,4,19773,193,8100,14834,4323,8,11,6043,8,66,3327,7,72
KR_5908320263,1481,True,99,Lux,UTILITY,BOTTOM,SUPPORT,Blue,3,2,1,8,1,3,21,50,7777,13,26,3635,1189,12182,5510,6030,10,26,2767,6,4,3072,7,14
KR_4900556466,1317593,False,37356089,Zoe,MIDDLE,MIDDLE,SOLO,Blue,0,2,0,2,1,8,7,11,6761,12,103,602,277,9869,15438,9316,13,137,3429,9,67,4096,9,75
KR_6084860981,1653,False,141,Kayn,JUNGLE,JUNGLE,NONE,Blue,1,0,0,1,5,5,1,20,10664,14,64,8470,0,12868,34948,11287,15,33,3107,7,63,3247,7,66
KR_5797045126,2073,False,126,Jayce,TOP,TOP,SOLO,Blue,0,0,0,4,4,11,2,38,11904,15,184,682,0,17127,21369,16134,18,242,3337,8,74,4179,9,82
KR_5340714759,1780390,True,517,Sylas,MIDDLE,MIDDLE,SOLO,Red,3,1,0,9,7,7,9,13,11691,15,157,11256,3892,17088,29027,12019,15,155,4717,9,71,3535,8,73
KR_6063440314,1438,True,81,Ezreal,BOTTOM,BOTTOM,CARRY,Red,2,2,1,11,11,2,8,9,12535,13,141,23433,9575,14286,12294,8806,11,145,4084,6,82,3535,7,76
KR_6019296868,1274,True,518,Neeko,MIDDLE,MIDDLE,SOLO,Blue,3,1,1,6,2,2,5,7,7666,13,131,4696,1423,7016,13202,7257,12,166,3397,9,74,3671,9,90
KR_5801363076,1891,False,86,Garen,TOP,TOP,SOLO,Red,0,0,0,5,11,8,4,16,14202,16,165,9636,6795,31657,34664,15037,18,209,3561,7,48,4793,9,78
KR_5080835464,1317398,False,517,Sylas,JUNGLE,MIDDLE,DUO,Blue,1,0,0,0,3,9,8,0,7169,11,64,183,0,14637,21524,12197,13,124,3256,7,37,5494,9,82
KR_5947953910,2195,False,16,Soraka,UTILITY,BOTTOM,SUPPORT,Red,2,2,1,6,0,10,15,73,8771,13,22,970,970,18201,26789,11913,16,149,3319,7,11,3295,6,47
KR_6094681015,2024,False,895,Nilah,BOTTOM,BOTTOM,CARRY,Red,0,0,1,5,6,7,9,14,13770,16,212,9956,3833,16256,24083,13657,15,166,3086,7,60,4673,8,80
KR_5899476288,1858,False,238,Zed,MIDDLE,MIDDLE,SOLO,Blue,2,0,0,2,3,5,3,16,10628,15,206,790,790,12317,19403,12299,16,167,3429,9,71,2882,8,54
KR_5780550864,1772,True,157,Yasuo,MIDDLE,MIDDLE,SOLO,Red,4,1,1,10,5,6,3,13,12384,16,201,7698,3124,17257,18108,10653,15,194,3170,9,68,3656,8,79
KR_5959059190,1519,False,101,Xerath,MIDDLE,MIDDLE,SOLO,Blue,1,0,0,2,4,5,8,19,9005,13,131,1069,1069,16182,13920,9363,15,170,4036,8,64,3455,8,81
KR_5499863447,1133,True,32,Amumu,UTILITY,NONE,SUPPORT,Blue,2,2,0,7,2,4,11,16,5650,8,23,1854,411,4863,7721,3860,8,18,3234,6,14,2654,6,18
KR_6077111589,1686,True,8,Vladimir,MIDDLE,MIDDLE,SOLO,Red,2,1,0,7,9,1,15,12,12554,15,129,11806,6852,35813,28893,5744,9,76,3636,8,67,2904,8,62
KR_6100531593,1461,False,113,Sejuani,JUNGLE,JUNGLE,NONE,Blue,0,0,0,0,3,9,4,20,7793,12,28,8183,794,9735,29584,11199,13,50,3693,7,63,4255,7,58
KR_4894801967,1406663,False,37290552,MasterYi,JUNGLE,JUNGLE,NONE,Blue,1,0,0,0,1,7,3,14,7096,11,25,4547,0,5422,20977,10389,14,12,3260,7,65,3570,7,70
KR_6097768112,1561,True,24,Jax,TOP,TOP,SOLO,Blue,4,1,1,11,3,5,8,20,10487,15,165,17288,2829,15352,21951,9477,13,141,3112,7,58,4019,9,77
KR_5745749644,1218,True,89,Leona,UTILITY,BOTTOM,SUPPORT,Red,1,1,0,4,1,2,8,33,5723,11,27,1685,891,3591,10887,5036,10,21,2975,7,19,2832,7,6
KR_6029085189,1171,True,432,Bard,UTILITY,NONE,SUPPORT,Blue,3,1,0,10,0,3,16,27,6169,10,9,1691,1541,6289,9744,5698,9,23,2896,6,2,3109,5,0
KR_6017339496,1961,False,161,Velkoz,MIDDLE,TOP,CARRY,Red,1,1,1,2,4,8,10,31,12419,16,231,8901,1573,33016,19006,14242,16,203,3900,8,88,4330,9,74
KR_6087921780,1175,True,84,Akali,MIDDLE,NONE,SUPPORT,Red,1,2,0,6,8,0,6,10,9132,12,139,2109,656,9945,10694,6282,11,113,3992,9,77,3604,8,65
KR_6100922156,1638,False,268,Azir,MIDDLE,MIDDLE,SOLO,Blue,1,0,0,1,3,5,3,19,11045,15,209,3842,1723,18832,19386,10284,16,197,3812,9,89,3194,9,82
KR_5573895099,1544,True,234,Viego,JUNGLE,JUNGLE,NONE,Blue,2,2,0,3,4,6,6,17,9099,13,30,25319,213,9355,21670,9884,14,17,3771,7,73,4166,7,59
KR_5965990162,1708,True,245,Ekko,JUNGLE,JUNGLE,NONE,Blue,4,1,1,11,11,5,6,36,13741,16,27,41405,1417,22422,31465,8671,15,16,5363,8,63,3852,8,63
KR_5752155217,1799,True,133,Quinn,TOP,TOP,SOLO,Blue,4,0,1,6,9,4,5,25,13258,16,163,7237,5438,15474,12087,8940,13,43,2765,8,58,3261,7,51
KR_6048846413,2165,False,78,Poppy,JUNGLE,JUNGLE,NONE,Red,1,0,1,5,6,10,5,31,13208,16,27,13607,0,18088,41246,20133,18,69,3694,8,72,5584,8,64
KR_5793718205,1422,True,246,Qiyana,MIDDLE,MIDDLE,SOLO,Blue,1,2,1,9,13,2,3,21,10640,14,107,2513,1796,20265,12486,6214,12,113,4231,8,69,2913,8,62
KR_4889344438,1888838,False,37618237,Renekton,TOP,TOP,SOLO,Red,0,0,1,2,0,10,4,16,9536,15,193,2588,2588,9669,29385,14989,17,193,2856,8,57,5229,9,81
KR_5992717156,2291,False,122,Darius,JUNGLE,JUNGLE,NONE,Red,2,1,1,5,15,8,11,21,17743,18,32,26141,417,31450,52153,15233,17,51,4354,8,69,3078,6,54
KR_6015014647,2532,True,777,Yone,MIDDLE,MIDDLE,SOLO,Blue,4,0,1,5,12,7,14,46,21366,18,324,11084,3840,49748,49441,15104,18,164,3818,8,86,3791,8,72
KR_4954422248,1681461,False,37421626,Vayne,BOTTOM,MIDDLE,DUO,Blue,0,0,0,3,7,10,2,14,11847,13,183,2879,2879,19679,24058,10886,14,168,4190,7,83,4138,7,88
KR_4883345061,1426572,True,37814848,Swain,UTILITY,BOTTOM,SUPPORT,Red,3,2,0,8,10,3,13,38,10142,12,31,4500,3539,20957,16169,5252,10,32,4433,7,8,2235,5,14
KR_5699131202,1983,True,235,Senna,UTILITY,BOTTOM,SUPPORT,Blue,4,1,1,6,4,1,12,81,10818,14,24,8021,3348,21816,14569,7389,11,28,3711,7,3,2413,6,14
KR_6028032513,2033,False,91,Talon,JUNGLE,JUNGLE,NONE,Red,0,1,0,3,9,12,6,34,15579,15,49,14338,1913,24199,38265,16010,16,48,4361,8,61,4011,7,53
KR_5627605046,1607,True,32,Amumu,JUNGLE,JUNGLE,NONE,Red,1,0,1,10,7,3,16,14,11858,14,21,17314,1053,13985,23325,8101,13,33,3503,7,54,3258,6,48
KR_5912925519,1495,False,497,Rakan,UTILITY,BOTTOM,SOLO,Red,0,0,0,2,2,5,7,55,7300,11,47,70,70,5671,18507,8925,12,26,2500,7,22,3444,6,16
KR_6100389974,1434,True,112,Viktor,MIDDLE,MIDDLE,SOLO,Blue,3,1,0,4,10,2,6,21,10706,13,132,8316,1697,22942,10448,8394,14,176,3718,8,79,4094,9,78
KR_5845520192,1041,False,127,Lissandra,MIDDLE,NONE,SUPPORT,Blue,0,1,0,1,4,3,1,13,6658,11,100,1364,1364,6390,7604,6814,11,114,4431,9,56,3781,8,72
KR_5995286245,1692,True,110,Varus,BOTTOM,BOTTOM,CARRY,Red,3,0,1,9,10,4,9,16,12911,14,168,24216,6964,24201,23620,9498,13,157,4012,7,68,3387,7,69
KR_6093434138,1227,False,360,Samira,BOTTOM,BOTTOM,CARRY,Red,0,1,0,1,8,6,1,7,9471,10,142,2884,2319,17209,17209,10426,11,147,5347,7,72,3646,7,76
KR_6078518407,1751,False,222,Jinx,BOTTOM,BOTTOM,CARRY,Red,0,2,1,4,3,5,7,16,10670,13,180,17763,44,15210,15039,14472,15,209,2783,6,56,3915,7,84
KR_5922902921,2007,False,99,Lux,UTILITY,BOTTOM,SUPPORT,Blue,0,2,1,5,2,10,17,62,10271,14,48,411,411,24794,20803,14218,16,43,2965,6,6,3653,7,3
KR_6081968278,1798,False,432,Bard,UTILITY,BOTTOM,SUPPORT,Red,2,1,0,4,1,12,16,37,7585,13,20,2693,0,12667,29309,19468,16,205,2676,6,9,5490,8,93
KR_5962022199,2012,False,39,Irelia,TOP,JUNGLE,NONE,Red,1,0,0,5,9,5,0,13,16533,17,261,7773,4965,22438,23241,7727,12,77,4710,8,89,2374,6,38
KR_6016681028,2141,False,234,Viego,JUNGLE,JUNGLE,NONE,Red,3,2,2,5,9,5,5,42,14496,17,21,49562,1509,19650,31033,13220,17,39,3456,7,63,3623,7,58
KR_5260012784,1915245,True,147,Seraphine,UTILITY,BOTTOM,SUPPORT,Blue,4,1,0,11,1,8,23,58,9892,14,9,2976,1660,8793,15181,8449,14,33,3716,7,4,3043,7,14
KR_6031969778,1191,False,234,Viego,JUNGLE,NONE,SUPPORT,Red,0,1,0,0,3,5,3,17,6401,12,13,11653,0,8379,16351,8331,12,9,3126,7,55,3874,7,65
KR_5043303289,1912677,True,111,Nautilus,UTILITY,BOTTOM,SUPPORT,Blue,2,0,0,10,2,7,21,68,8980,14,35,1166,1122,11637,20731,9389,13,13,3056,7,22,2158,6,3
KR_5042042743,924717,True,104,Graves,JUNGLE,NONE,SUPPORT,Red,2,0,0,2,5,1,4,16,7104,10,26,10673,913,5262,9612,4734,9,8,4909,8,83,3552,7,60
KR_5040228641,1283319,True,236,Lucian,UTILITY,BOTTOM,SOLO,Red,2,1,0,4,2,6,2,10,7035,10,77,5329,4186,6779,13810,6777,10,40,3118,6,30,3084,6,5
KR_6048944249,931,True,104,Graves,JUNGLE,NONE,SUPPORT,Red,2,0,0,2,4,3,4,17,7102,11,10,13254,203,8439,12571,4680,8,2,4054,7,60,3635,7,50
KR_5907323438,1464,False,79,Gragas,UTILITY,MIDDLE,SUPPORT,Red,2,0,0,0,3,9,10,47,7352,12,43,590,0,11564,23553,8478,12,13,2902,6,13,3672,7,5
KR_6072256055,1194,True,103,Ahri,MIDDLE,NONE,SUPPORT,Blue,2,1,0,7,7,3,10,16,8866,13,148,1347,1347,14945,14338,8396,12,153,4469,8,70,3717,8,80
KR_5211423316,1549126,True,25,Morgana,JUNGLE,JUNGLE,NONE,Red,1,1,1,6,9,2,16,24,12939,16,41,25422,0,21337,20510,7884,11,10,4767,9,78,2978,6,44
KR_6049311615,1165,True,150,Gnar,UTILITY,NONE,SUPPORT,Red,1,2,0,9,2,2,4,12,5435,10,40,2882,366,4168,7200,5097,9,29,2479,6,18,2972,7,17
KR_6078226734,1777,True,2,Olaf,TOP,TOP,SOLO,Red,2,1,1,11,12,5,8,19,14709,16,142,20325,8908,32095,27194,9280,13,122,4334,9,66,2648,7,40
KR_6025645178,952,True,55,Katarina,MIDDLE,NONE,SUPPORT,Red,1,0,0,3,12,2,1,8,10180,11,84,5335,4843,14696,9123,4381,9,78,4213,8,54,3348,8,72
KR_5107846085,2763989,True,497,Rakan,UTILITY,BOTTOM,SOLO,Red,3,0,2,11,5,7,31,109,14467,18,45,4805,611,18744,41597,10704,17,43,2912,6,13,2590,6,5
KR_6015942549,1848,False,268,Azir,MIDDLE,MIDDLE,SOLO,Red,0,0,0,3,7,5,6,23,13805,16,229,2821,2821,24842,18223,12787,17,232,3406,9,82,3608,9,78
KR_5880217046,2309,True,117,Lulu,UTILITY,BOTTOM,SUPPORT,Red,3,0,1,8,0,14,23,80,9829,16,10,5450,2645,3820,23007,17779,15,38,2421,5,3,4092,7,12
KR_6019260845,1668,True,92,Riven,TOP,TOP,SOLO,Blue,2,1,1,9,6,4,8,12,12483,15,169,9955,3198,28119,29425,9566,15,161,4844,9,94,3330,9,78
KR_5459686697,1502609,False,102,Shyvana,JUNGLE,JUNGLE,NONE,Blue,0,1,1,2,4,10,5,36,9711,13,35,17117,0,10633,26022,12647,14,25,4192,7,64,4657,7,53
KR_5313281220,1130587,False,81,Ezreal,BOTTOM,NONE,SUPPORT,Blue,0,0,0,0,4,8,2,5,5997,9,79,154,154,9071,14832,15294,13,151,4199,7,58,6907,9,90
KR_4956728720,1246110,True,37683774,Zed,MIDDLE,MIDDLE,SOLO,Red,1,0,0,3,5,2,1,13,7516,12,119,2070,2070,11059,6061,7034,12,114,3742,8,69,3781,9,61
KR_6031613207,2064,True,104,Graves,JUNGLE,JUNGLE,NONE,Red,4,0,1,11,8,1,11,58,17082,18,80,31627,6444,29850,22639,9153,14,27,4162,8,66,3684,7,67
KR_6093884840,1624,True,15,Sivir,BOTTOM,BOTTOM,CARRY,Red,2,0,1,8,5,3,7,25,13099,15,228,19735,8143,17310,15443,11150,13,207,3849,7,74,4402,7,80
KR_6080704343,1765,True,84,Akali,TOP,TOP,SOLO,Red,3,2,2,9,7,3,9,19,12379,16,157,10809,4912,19679,22709,9033,14,177,3181,8,70,3912,9,81
KR_5947171003,1656,False,23,Tryndamere,TOP,MIDDLE,SUPPORT,Red,0,1,0,1,4,8,3,15,10081,14,175,6449,1830,13244,28138,14755,16,152,3927,8,65,5032,9,65
KR_5326329968,2808349,False,29,Twitch,JUNGLE,JUNGLE,NONE,Red,1,1,0,7,15,3,2,20,16658,17,59,23630,1928,23254,26342,16172,18,38,4764,8,50,3891,8,77
KR_6074648653,1317,False,266,Aatrox,TOP,TOP,SOLO,Red,0,0,0,0,2,6,2,12,6319,13,109,0,0,8059,24958,12428,14,158,2718,8,53,4483,9,88
KR_5677778300,2497,True,222,Jinx,BOTTOM,BOTTOM,CARRY,Blue,4,0,2,10,7,10,10,32,16381,18,229,30100,7367,24844,41738,27259,18,341,4877,8,70,4310,8,73
KR_5434190541,1455830,False,777,Yone,MIDDLE,MIDDLE,SUPPORT,Red,0,0,0,0,5,11,4,4,8660,12,76,1053,415,11820,21837,9577,13,72,3449,7,26,3855,8,46
KR_6030231498,1499,True,22,Ashe,UTILITY,BOTTOM,SUPPORT,Red,3,1,0,10,4,2,19,57,8986,12,24,2608,1675,9541,11073,7234,11,47,4253,7,7,4031,7,10
KR_4959156377,1114960,False,37487163,Galio,UTILITY,NONE,SUPPORT,Blue,0,0,0,0,2,8,6,13,4719,7,17,0,0,2975,17207,8360,10,5,3197,5,11,4663,6,1
KR_6045019248,1694,False,112,Viktor,MIDDLE,MIDDLE,SOLO,Blue,1,0,0,3,1,7,4,22,8856,14,189,7181,3759,17147,20174,13260,16,192,3551,8,81,5052,10,87
KR_5715309307,2010,False,14,Sion,TOP,TOP,SOLO,Red,1,0,0,3,2,9,10,23,10343,16,151,309,0,18741,47772,15301,18,162,3163,8,68,4782,10,86
KR_6019294647,1628,False,25,Morgana,UTILITY,BOTTOM,SUPPORT,Red,1,0,0,2,2,6,3,53,6250,11,19,244,244,7274,17128,7968,13,23,2363,6,7,2809,7,8
KR_6093664586,1708,False,91,Talon,MIDDLE,MIDDLE,SOLO,Red,1,0,0,2,10,4,6,13,13458,16,206,3848,3498,27687,31625,11660,14,121,4588,8,64,4603,8,47
KR_6048787964,1562,True,555,Pyke,UTILITY,BOTTOM,SUPPORT,Red,2,1,1,10,7,4,8,87,10770,13,45,3758,2404,8326,11980,6102,11,45,2516,6,19,2614,6,21
KR_6075960412,1890,True,104,Graves,JUNGLE,JUNGLE,NONE,Red,3,0,1,7,12,5,18,35,15114,17,50,34242,1358,29518,31390,10066,13,10,4308,8,60,3613,6,47
KR_6017867216,1426,False,360,Samira,BOTTOM,BOTTOM,CARRY,Red,1,0,0,0,1,4,2,14,6819,11,120,422,0,3151,10796,11541,14,179,3081,7,69,4436,7,87
KR_6018551122,1773,False,429,Kalista,BOTTOM,BOTTOM,CARRY,Red,4,1,0,6,5,4,5,31,11805,14,206,4847,1970,12651,19931,12380,14,201,4186,7,81,3955,7,88
KR_5406669663,2114836,True,51,Caitlyn,BOTTOM,BOTTOM,CARRY,Red,4,0,2,9,6,5,17,38,15169,17,235,20682,10553,21601,13217,13733,15,228,3034,6,76,4419,7,80
KR_6061389818,2091,True,75,Nasus,TOP,TOP,SOLO,Blue,3,1,0,11,15,6,2,16,18793,18,278,25241,10019,52793,56839,11928,17,236,4951,9,95,3371,9,88
KR_5630745860,1874,False,875,Sett,TOP,TOP,SOLO,Red,1,2,0,5,5,10,7,14,11327,15,160,7201,4136,24689,33705,13371,17,196,3334,8,69,3906,9,72
KR_6010925698,1273,False,69,Cassiopeia,MIDDLE,MIDDLE,SOLO,Blue,0,1,0,1,1,5,1,1,4771,10,74,0,0,6136,11146,8817,14,150,2969,8,57,3707,9,68
KR_5798867908,1450,True,236,Lucian,BOTTOM,BOTTOM,CARRY,Blue,3,2,1,9,10,5,11,25,12334,14,141,13172,6550,21422,15406,9214,12,152,5068,8,81,3889,7,74
KR_6078720644,1627,False,895,Nilah,TOP,TOP,SOLO,Red,1,0,1,1,1,9,1,9,7702,13,143,2510,2510,12972,24037,10919,15,190,3440,9,76,3460,9,82
KR_5932841833,1994,False,35,Shaco,JUNGLE,JUNGLE,NONE,Red,2,0,0,6,7,6,11,28,12890,15,24,5393,0,20773,24708,11380,16,25,3464,7,58,4136,8,68
KR_6091870723,1545,True,39,Irelia,MIDDLE,MIDDLE,SOLO,Red,2,1,1,7,4,4,8,15,10192,14,172,8657,2301,9994,18784,8200,13,141,4143,9,75,3126,8,73
KR_5793962496,1924,False,777,Yone,MIDDLE,MIDDLE,SOLO,Blue,3,1,0,4,9,9,4,19,14374,16,185,20848,4570,24354,28387,12778,16,132,4767,9,68,3155,8,64
KR_5760241414,1818,True,166,Akshan,MIDDLE,MIDDLE,SOLO,Red,1,2,1,8,9,7,5,19,13387,16,157,6305,3913,24819,23501,9646,15,125,3923,9,77,3580,8,56
KR_5875201771,948,True,104,Graves,JUNGLE,NONE,SUPPORT,Red,1,0,0,1,5,0,2,15,6991,11,20,12809,0,4758,7545,4158,8,8,4709,8,81,3380,7,62
KR_5824212863,1587,True,119,Draven,BOTTOM,BOTTOM,CARRY,Blue,4,2,1,8,13,4,10,25,16852,15,236,19238,4394,23720,17347,12917,14,216,5253,7,99,4062,6,70
KR_5160578791,2333603,False,421,RekSai,JUNGLE,JUNGLE,NONE,Blue,2,1,1,8,17,7,14,30,18669,18,42,11022,1202,35119,43097,18986,18,74,4359,8,69,4849,8,82
KR_5735341569,2308,False,517,Sylas,MIDDLE,MIDDLE,SOLO,Red,0,2,2,5,5,8,14,25,13562,18,173,3471,1177,26139,41328,14651,18,162,3212,8,67,3361,8,59
KR_6088536699,2317,True,64,LeeSin,JUNGLE,TOP,SUPPORT,Red,4,0,1,8,11,7,18,53,15886,18,35,29281,300,29677,38021,17105,17,62,4797,8,65,4402,7,61
KR_5919480076,1447,False,517,Sylas,MIDDLE,MIDDLE,SOLO,Red,2,0,0,1,6,5,8,15,10196,13,136,4051,3436,16118,23943,8906,14,128,4407,9,76,2958,8,67
KR_6048988103,932,True,32,Amumu,UTILITY,NONE,SUPPORT,Blue,0,1,0,3,2,2,8,18,5036,9,28,3517,511,3893,7172,4674,8,6,3221,6,18,3080,6,6
KR_6010867484,2403,False,711,Vex,MIDDLE,MIDDLE,SOLO,Red,3,0,1,5,13,9,17,30,16706,18,179,3751,3045,44651,34555,21435,18,199,3961,8,60,5473,8,70
KR_4886352305,1286807,True,37225015,Jayce,TOP,TOP,SOLO,Blue,1,1,0,10,2,3,3,8,8896,13,157,9841,8786,16542,11304,7349,13,156,3814,8,75,3996,9,88
KR_5376857427,1991136,True,145,Kaisa,BOTTOM,BOTTOM,CARRY,Blue,2,0,1,4,9,4,6,23,13620,16,244,8055,6847,17649,20332,12674,14,198,4576,7,78,3371,7,80
KR_5747437856,1309,False,35,Shaco,UTILITY,BOTTOM,SUPPORT,Red,0,1,0,1,4,3,6,30,7001,10,22,905,905,11716,8550,6379,10,14,3516,6,9,2763,6,4
KR_6050235611,1092,True,15,Sivir,BOTTOM,NONE,SUPPORT,Blue,1,2,0,7,10,1,3,15,10523,11,149,8254,5176,12713,5914,6406,11,154,5038,7,78,3250,6,77
KR_5918247543,1141,False,142,Zoe,MIDDLE,NONE,SUPPORT,Blue,1,0,0,0,1,3,0,13,5927,12,138,2445,151,8008,9877,8150,13,157,3337,9,82,3498,8,84
KR_6018862991,1697,True,81,Ezreal,BOTTOM,BOTTOM,CARRY,Red,2,2,1,10,4,5,6,23,11516,14,168,12962,6722,15927,16585,13370,13,165,3844,7,83,3359,6,79
KR_6044347326,1766,False,99,Lux,MIDDLE,MIDDLE,SOLO,Red,0,1,0,3,3,5,3,24,9462,13,178,2818,1875,14630,12792,11587,15,148,2872,7,65,3312,8,60
KR_6044941556,928,False,516,Ornn,TOP,NONE,SUPPORT,Red,1,0,0,0,0,4,0,3,2571,6,21,0,0,3312,6139,7776,12,123,2025,6,21,4755,9,79
KR_6016810188,1597,True,254,Vi,JUNGLE,JUNGLE,NONE,Blue,2,1,0,7,4,4,5,13,9899,14,14,14211,1347,14450,25514,11040,14,59,4045,7,69,4382,8,66
KR_6086429942,917,False,16,Soraka,UTILITY,NONE,SUPPORT,Blue,0,1,0,0,1,4,2,27,3797,7,9,0,0,2301,6583,5721,9,11,2890,6,4,3443,7,5
KR_6068001506,1591,True,131,Diana,JUNGLE,JUNGLE,NONE,Blue,3,1,1,11,7,3,10,21,12181,16,16,46864,4071,18149,24031,10043,14,21,4039,7,64,2939,7,48
KR_5313237651,1550457,True,360,Samira,BOTTOM,BOTTOM,CARRY,Red,4,1,0,5,12,3,11,15,13750,14,162,11503,3124,18285,16039,8277,11,155,4071,7,76,3129,6,67
KR_6025414909,1162,True,122,Darius,TOP,NONE,SUPPORT,Blue,2,1,0,11,6,3,1,18,9237,13,144,10654,10654,11618,13515,4280,9,69,4338,9,85,2852,8,58
KR_6030488032,1186,False,117,Lulu,BOTTOM,NONE,SUPPORT,Blue,1,0,0,1,2,4,0,8,6738,10,150,0,0,2267,8288,7340,11,25,3553,6,79,3269,7,4
KR_5790105930,1518,True,106,Volibear,TOP,TOP,SOLO,Red,1,0,1,7,4,2,4,14,9564,14,152,8353,5915,13638,20849,9249,14,178,2929,8,60,3708,8,79
KR_4895918020,1602802,False,37290552,Graves,JUNGLE,JUNGLE,NONE,Blue,1,0,0,0,5,9,5,22,10030,13,35,3105,0,13262,22092,12105,16,22,4082,7,64,5137,8,76
KR_5673160598,1415,False,222,Jinx,BOTTOM,BOTTOM,DUO,Blue,3,0,0,2,5,4,6,14,9831,12,153,9586,5511,10986,11861,9323,11,132,4189,7,64,4191,7,76
KR_5726199828,1827,False,412,Thresh,UTILITY,BOTTOM,SUPPORT,Red,0,0,2,2,1,8,15,69,8786,14,36,253,0,6080,19980,8243,14,31,2972,6,17,2691,6,16
KR_5274313256,1432013,False,68,Rumble,JUNGLE,JUNGLE,NONE,Red,1,0,0,2,4,7,1,12,8559,12,31,2237,109,9540,18549,9572,13,6,3517,7,64,3269,7,58
KR_5587195608,1631,True,517,Sylas,JUNGLE,JUNGLE,NONE,Blue,0,0,0,4,8,5,12,21,10701,13,15,4393,1064,20992,35624,12220,14,169,3632,7,51,4665,7,75
KR_5964817996,1514,False,10,Kayle,TOP,TOP,SOLO,Blue,1,0,1,0,4,7,5,15,9140,13,135,1765,1674,15837,20683,9452,13,122,3264,8,59,3944,8,56
KR_5807590066,1668,False,12,Alistar,UTILITY,BOTTOM,SUPPORT,Red,0,1,0,4,1,7,6,67,6420,10,32,634,634,6316,19950,7967,13,29,2742,6,11,2825,7,17
KR_6018572223,1226,True,41,Gangplank,TOP,TOP,SOLO,Red,2,1,0,3,2,4,0,15,7672,12,132,2709,2709,9950,13055,8137,13,148,3874,8,71,3314,8,64
KR_6014868845,1195,True,81,Ezreal,BOTTOM,NONE,SUPPORT,Red,2,2,0,7,13,0,4,9,12648,13,160,10643,9269,23415,12489,4762,9,62,5636,8,89,2481,6,41
KR_6049884835,1787,False,20,Nunu,JUNGLE,JUNGLE,NONE,Red,2,1,0,4,2,4,14,28,10005,14,52,25749,386,8557,28412,10867,14,45,3970,8,59,3373,7,61
KR_5928632925,1886,True,267,Nami,UTILITY,BOTTOM,SUPPORT,Red,0,1,0,9,3,6,19,67,9057,12,20,1869,0,8563,11697,10373,14,99,3384,6,13,3222,8,59
KR_6080529216,1504,True,221,Zeri,BOTTOM,BOTTOM,CARRY,Red,3,0,1,6,8,1,8,40,12281,14,209,20116,7007,15900,13561,7919,11,172,5150,7,93,3427,7,79
KR_6089886733,1513,True,154,Zac,JUNGLE,JUNGLE,NONE,Red,2,0,0,9,7,4,16,20,11360,15,35,20642,1186,16484,29448,11407,13,141,4319,8,67,4525,7,55
KR_5807258779,1217,True,133,Quinn,TOP,TOP,SOLO,Red,2,2,0,7,2,0,2,23,7274,12,123,3397,2687,7870,5041,6371,12,146,3645,9,88,3534,8,87
KR_5874974366,1770,True,53,Blitzcrank,UTILITY,BOTTOM,SUPPORT,Red,3,1,1,8,5,5,22,67,9328,13,30,486,0,11268,22095,7563,12,38,3202,6,13,2704,6,19
KR_5803323117,1902,True,420,Illaoi,TOP,TOP,SOLO,Blue,2,1,2,11,9,6,1,15,15883,18,201,18316,11016,23062,29317,9449,14,127,4009,9,74,2950,8,59
KR_6002237688,1748,False,40,Janna,UTILITY,BOTTOM,SUPPORT,Red,1,1,0,1,0,4,7,37,6042,13,15,415,415,9546,14555,8141,14,61,2575,6,4,2566,7,14
KR_6078223626,965,False,412,Thresh,UTILITY,NONE,SUPPORT,Red,0,0,0,0,0,2,0,7,3073,8,26,392,0,1486,7687,5979,9,10,2199,6,17,3401,7,2
KR_6087900167,1178,False,99,Lux,UTILITY,NONE,SUPPORT,Blue,0,0,0,2,0,6,1,27,4464,9,29,626,416,7795,8762,5344,10,23,2466,7,17,2594,7,17
KR_6089616713,1493,True,89,Leona,UTILITY,BOTTOM,SUPPORT,Blue,2,0,0,5,2,1,5,56,6506,11,42,1514,793,4537,12320,7118,10,45,2681,6,23,2717,6,8
KR_5994644702,1831,False,84,Akali,MIDDLE,MIDDLE,SOLO,Red,1,0,0,2,5,6,2,6,9108,14,145,1583,1583,18984,28654,15411,17,197,3000,8,58,3538,9,80
KR_5517984608,1855,False,164,Camille,TOP,TOP,SOLO,Red,0,0,0,1,7,6,4,10,11435,15,185,4168,2583,21881,37593,13677,18,208,4587,9,64,2997,8,53
KR_5406653711,1199610,True,420,Illaoi,TOP,NONE,SUPPORT,Blue,1,2,0,11,10,3,0,9,10358,14,145,8644,5228,17751,19334,7815,12,118,5318,10,86,2831,7,64
KR_5211869060,1428978,True,517,Sylas,TOP,MIDDLE,DUO,Red,3,1,1,8,7,5,10,17,10008,14,104,4270,3645,25133,31024,10370,14,118,3674,8,63,3507,8,58
