matchID,matchDuration,win,champID,champName,position,lane,role,side,dragons,heralds,barons,towers,kills,deaths,assists,vision,gold,level,minions,objDamage,turretDamage,champDamage,takenDamage,oppGold,oppLevel,oppMinions,gold@10,level@10,minions@10,oppGold@10,oppLevel@10,oppMinions@10
EUW1_6025354219,1669,True,117,Lulu,UTILITY,BOTTOM,SUPPORT,Blue,3,1,1,9,3,3,22,59,8618,14,8,3171,1232,6023,11072,7098,12,36,3017,6,2,2882,6,22
EUW1_6011834677,1653,False,777,Yone,MIDDLE,MIDDLE,SOLO,Blue,2,0,0,2,7,6,1,12,12327,15,197,363,156,15931,22961,10257,16,165,3207,9,74,3635,9,72
EUW1_5795621068,1842,True,48,Trundle,JUNGLE,JUNGLE,NONE,Red,4,0,1,9,14,2,13,20,15471,16,68,28182,5150,28807,39291,10020,14,33,4889,7,67,3664,7,62
EUW1_5408220589,1808062,False,119,Draven,BOTTOM,BOTTOM,CARRY,Blue,1,1,0,3,12,3,4,12,17482,17,255,6543,1844,23598,24124,10010,15,143,5316,7,76,3456,6,59
EUW1_5801602718,1865,False,20,Nunu,JUNGLE,JUNGLE,NONE,Blue,1,2,2,8,4,7,17,29,13088,17,60,28321,390,13723,39372,10996,15,45,4440,8,61,3175,7,22
EUW1_5783704148,1898,False,203,Kindred,JUNGLE,JUNGLE,NONE,Red,3,1,0,0,10,5,7,21,12495,16,61,25084,1215,15826,27813,19440,17,57,4048,8,62,4725,8,68
EUW1_5976439870,1841,False,19,Warwick,TOP,TOP,SOLO,Red,1,1,0,1,1,7,0,10,8702,14,167,2671,775,18657,38435,15439,17,171,3357,8,75,3902,8,74
EUW1_5490165845,1219067,False,134,Syndra,MIDDLE,MIDDLE,SOLO,Blue,1,0,0,1,5,3,1,13,6943,12,124,436,338,8901,10747,7178,11,120,3595,9,83,3714,9,86
EUW1_5055974626,1673103,False,37487163,Swain,UTILITY,BOTTOM,SUPPORT,Blue,0,1,0,2,2,11,7,24,7447,11,27,699,463,12692,20416,12169,15,84,3401,5,4,3904,7,19
EUW1_5445783643,2056958,False,15,Sivir,BOTTOM,BOTTOM,CARRY,Red,2,0,0,1,4,11,12,22,11168,14,161,6898,1940,25764,26064,16000,16,162,3547,7,60,3139,6,55
EUW1_5979660990,1426,True,104,Graves,JUNGLE,JUNGLE,NONE,Red,2,2,0,7,11,5,9,21,12378,13,25,28728,2019,19903,22373,5490,12,89,4565,7,59,3013,9,65
EUW1_5964933061,1695,True,3,Galio,MIDDLE,MIDDLE,SOLO,Blue,4,2,1,10,3,5,8,26,10735,14,177,1763,1763,14184,24765,10506,15,174,3536,8,80,3415,8,69
EUW1_5210872814,1817383,True,84,Akali,TOP,TOP,SOLO,Blue,3,2,0,8,8,6,10,16,10461,15,137,1877,1331,22865,25779,10458,15,159,4239,9,71,2824,8,57
EUW1_5884066359,1361,True,39,Irelia,MIDDLE,MIDDLE,SOLO,Red,3,2,0,11,8,2,4,18,12080,14,184,6266,2542,12539,16475,9117,13,124,4626,9,89,3239,8,52
EUW1_5987253566,1479,True,28,Evelynn,JUNGLE,JUNGLE,NONE,Blue,2,0,1,8,6,5,8,19,8622,13,7,13043,432,10133,22720,9787,12,22,3061,7,59,4154,8,68
EUW1_5993312949,2010,False,117,Lulu,UTILITY,BOTTOM,SUPPORT,Red,2,1,0,5,3,6,20,50,9360,13,7,3906,1860,6828,20083,8803,15,17,3051,6,2,2643,6,0
EUW1_5792830670,1895,True,131,Diana,JUNGLE,JUNGLE,NONE,Red,3,1,1,9,12,7,11,25,17385,17,52,37975,3768,28770,27979,11892,15,34,4290,9,69,4168,8,72
EUW1_5862042007,1675,False,122,Darius,TOP,TOP,SOLO,Blue,0,0,0,0,0,7,0,12,7223,14,160,1427,80,5216,18756,13643,17,190,3003,8,67,4196,9,66
EUW1_6038295838,2059,True,103,Ahri,MIDDLE,MIDDLE,SOLO,Blue,2,1,1,9,11,7,10,20,13695,17,192,8666,3941,29058,21045,13739,16,227,3452,8,73,4149,9,102
EUW1_5729138396,1777,True,40,Janna,UTILITY,BOTTOM,SUPPORT,Blue,2,0,1,11,1,3,13,67,8004,13,5,2995,1579,2998,10896,6910,12,21,2708,6,0,2556,6,5
EUW1_5771584140,1341,False,17,Teemo,TOP,TOP,SOLO,Red,0,0,0,2,5,6,0,16,7889,13,140,2295,1625,11158,12160,7376,12,99,4260,9,73,3434,8,46
EUW1_6027360802,2096,False,50,Swain,UTILITY,BOTTOM,SUPPORT,Red,1,0,0,4,1,7,10,12,9676,14,50,2790,119,12797,20984,10104,14,23,2767,6,8,3065,6,11
EUW1_5795761563,1899,False,106,Volibear,TOP,TOP,SOLO,Blue,2,1,1,3,1,6,6,14,10482,16,168,2178,2067,7208,20970,15258,17,253,2132,6,23,4031,9,89
EUW1_5878726753,1439,False,18,Tristana,BOTTOM,BOTTOM,CARRY,Blue,0,1,0,0,3,5,3,14,9055,12,146,1850,1850,8005,13470,11501,14,148,3771,7,71,4627,7,72
EUW1_5865347203,1624,False,202,Jhin,BOTTOM,BOTTOM,DUO,Red,0,1,0,2,6,6,4,9,11024,13,117,3056,2511,11214,15567,12521,13,145,3916,7,36,3450,6,48
EUW1_5826765300,1968,True,145,Kaisa,BOTTOM,BOTTOM,CARRY,Blue,3,2,2,11,11,6,5,31,14743,16,184,22446,5193,21364,18355,12385,16,187,4855,7,73,3417,7,57
EUW1_5683909657,935,True,120,Hecarim,JUNGLE,NONE,SUPPORT,Red,2,0,0,1,6,1,6,15,6091,10,3,17198,0,5943,12169,4993,9,6,4328,9,63,3951,8,70
EUW1_5686173471,2051,True,18,Tristana,BOTTOM,BOTTOM,CARRY,Blue,4,1,1,8,17,9,12,34,18632,17,191,23471,8693,36878,29075,13683,16,180,4092,7,68,3800,7,59
EUW1_5485706246,1656243,False,236,Lucian,MIDDLE,MIDDLE,SOLO,Red,0,2,0,4,1,7,5,25,8555,13,166,465,465,11789,14583,12693,15,162,3335,8,82,3896,8,66
EUW1_5136629974,975268,True,89,Leona,UTILITY,NONE,SUPPORT,Red,2,1,0,2,0,2,8,22,4689,8,29,383,383,3163,6534,4809,8,11,2885,6,20,3009,6,7
EUW1_5774203533,2078,False,254,Vi,JUNGLE,JUNGLE,NONE,Blue,1,2,0,4,5,6,8,16,12812,16,33,21270,468,15117,30385,13436,16,20,3629,7,53,3090,6,56
EUW1_5811639528,1728,True,114,Fiora,TOP,JUNGLE,NONE,Blue,3,1,0,10,15,8,4,19,16637,16,165,26640,12086,31074,30488,11093,15,122,4885,8,65,3680,8,43
EUW1_5786805703,2011,False,58,Renekton,MIDDLE,MIDDLE,DUO,Blue,1,1,0,2,3,9,3,23,11772,16,199,9180,3705,22220,47396,10275,16,125,4828,9,74,3334,9,56
EUW1_5978747734,1371,False,412,Thresh,UTILITY,BOTTOM,SUPPORT,Blue,1,0,0,0,0,7,8,14,4716,9,24,1411,277,3559,14025,6184,12,1,2049,5,10,2397,7,0
EUW1_5931240182,1406,False,200,Belveth,JUNGLE,JUNGLE,NONE,Blue,0,0,0,2,6,6,2,18,9389,12,35,5701,925,11003,24724,8252,13,7,4021,7,64,3264,7,50
EUW1_5851633094,2188,False,39,Irelia,TOP,TOP,SOLO,Blue,3,2,0,6,11,11,4,20,16626,18,253,10376,4137,29056,47040,14732,17,138,3027,8,72,4166,9,70
EUW1_5402949886,1822890,False,234,Viego,JUNGLE,JUNGLE,NONE,Red,1,1,0,4,2,9,5,26,9580,13,30,18319,0,11475,38099,12970,17,54,3710,7,74,3742,8,71
EUW1_6014852102,1263,True,106,Volibear,TOP,JUNGLE,NONE,Blue,1,1,0,9,7,3,3,7,10933,14,166,11192,11192,18105,12922,6101,13,114,4117,9,74,3082,8,50
EUW1_5027228869,2293853,True,37421626,Tristana,BOTTOM,BOTTOM,CARRY,Blue,5,0,1,10,8,8,5,28,14967,17,146,23150,10667,23971,25645,13314,15,186,3233,7,55,3037,6,53
EUW1_5618006834,1628,True,9,FiddleSticks,JUNGLE,JUNGLE,NONE,Red,1,1,1,4,8,6,11,38,11009,14,21,22846,322,22055,22883,8390,14,49,3639,7,59,3422,8,73
EUW1_5977397578,1338,False,876,Lillia,JUNGLE,JUNGLE,NONE,Red,0,0,0,0,6,4,5,9,10023,13,39,2873,0,16309,25869,11552,14,43,4165,8,67,4373,8,84
EUW1_5611917010,1212,True,42,Corki,MIDDLE,MIDDLE,SOLO,Blue,1,2,0,6,10,0,4,12,12855,14,187,5320,5320,15176,9669,6761,11,141,4220,9,105,3513,8,90
EUW1_5944871933,1735,True,131,Diana,MIDDLE,MIDDLE,SOLO,Red,4,0,1,8,6,7,8,24,11063,15,137,5883,3440,17270,20258,8936,14,180,3468,8,73,3147,8,76
EUW1_5781337169,1499,False,104,Graves,JUNGLE,JUNGLE,NONE,Red,2,0,0,3,12,6,0,19,10515,12,28,20099,981,16732,19969,11818,14,15,5247,8,69,4294,7,50
EUW1_6004893515,1556,True,22,Ashe,UTILITY,BOTTOM,SUPPORT,Blue,2,0,1,9,4,5,16,73,9858,12,43,3285,2651,14028,12788,6587,10,32,3459,7,11,3001,6,5
EUW1_6012625276,1525,False,28,Evelynn,JUNGLE,JUNGLE,NONE,Blue,2,1,0,3,12,5,7,19,11462,14,25,13131,688,22222,26459,11676,15,41,4973,8,58,4458,8,85
EUW1_5786618801,1507,True,111,Nautilus,UTILITY,TOP,SUPPORT,Red,3,0,1,9,2,3,19,53,7326,13,31,4387,924,7192,12366,9469,13,33,2642,6,19,3886,8,78
EUW1_5533581856,1798,False,19,Warwick,JUNGLE,JUNGLE,NONE,Blue,1,1,0,3,1,6,5,29,8959,14,38,17706,1199,4726,25993,14887,17,58,3514,7,58,4009,7,63
EUW1_5899373025,2233,False,82,Mordekaiser,JUNGLE,JUNGLE,NONE,Blue,3,1,0,5,9,7,9,20,14670,16,46,26904,2521,23848,51017,15043,17,40,4288,8,65,3990,8,68
EUW1_5755455580,2125,False,157,Yasuo,BOTTOM,BOTTOM,CARRY,Red,1,1,1,4,1,11,2,19,13424,17,228,12641,3767,6341,23649,13521,15,151,2773,6,54,3154,7,56
EUW1_6003175882,1289,False,141,Kayn,JUNGLE,JUNGLE,NONE,Red,0,1,0,2,3,4,1,11,7228,11,25,9396,98,7038,20788,8713,12,5,3423,7,49,3760,7,55
EUW1_5984266658,1696,False,3,Galio,MIDDLE,MIDDLE,DUO,Red,0,1,0,2,1,5,4,21,7763,13,140,1557,1096,10569,21187,8608,13,19,2985,8,65,2972,6,1
EUW1_5042453521,1525015,False,37487163,Senna,JUNGLE,BOTTOM,SUPPORT,Blue,1,0,0,0,1,6,3,16,5567,10,16,755,0,5433,9955,8327,11,31,1868,4,3,3038,6,6
EUW1_5413268081,1769905,False,36,DrMundo,TOP,MIDDLE,DUO,Red,2,1,0,3,0,2,3,23,10281,16,235,7404,4201,13209,22902,13337,17,226,3519,8,86,4262,9,87
EUW1_5734631055,1525,True,40,Janna,Invalid,NONE,NONE,Blue,2,2,1,10,1,5,10,56,6861,11,20,594,0,2653,9310,7004,12,11,2675,6,4,2612,7,1
EUW1_5247215716,1786109,True,25,Morgana,TOP,TOP,SOLO,Red,3,0,0,9,7,7,7,22,10556,15,127,8896,4729,18788,18112,8239,13,152,3804,9,60,3361,8,69
EUW1_6005653574,1534,True,429,Kalista,BOTTOM,BOTTOM,SOLO,Red,3,1,0,9,15,8,12,15,14270,14,153,11098,3988,23754,23575,7650,11,104,4499,6,62,3334,7,58
EUW1_6036785552,1430,True,112,Viktor,MIDDLE,TOP,DUO,Blue,2,2,0,9,4,0,8,19,12113,15,209,9366,6459,23134,8426,8017,13,193,4118,9,93,3505,8,87
EUW1_5266983588,1634556,True,1,Annie,MIDDLE,MIDDLE,CARRY,Red,2,0,0,10,6,5,4,12,10666,15,162,5158,5158,16237,12030,7639,13,97,3505,8,80,2978,8,43
EUW1_6011791025,1940,False,887,Gwen,TOP,TOP,SOLO,Blue,1,1,0,2,7,12,5,14,11203,15,149,810,168,24911,37512,13859,17,148,3112,8,71,3975,9,74
EUW1_5505600160,1980,True,89,Leona,UTILITY,BOTTOM,SUPPORT,Red,4,0,2,7,6,4,18,63,10409,16,28,2649,434,7834,17932,10021,15,3,2487,6,14,3212,7,0
EUW1_5995461629,1253,True,15,Sivir,BOTTOM,BOTTOM,CARRY,Red,1,2,0,6,2,3,5,12,7214,12,131,4151,2654,6304,8823,11259,12,169,3776,8,78,4883,7,72
EUW1_6016059577,1636,True,99,Lux,UTILITY,BOTTOM,SUPPORT,Blue,3,2,1,11,2,3,9,51,7582,12,35,3470,1286,7372,9521,6446,11,36,2741,6,14,2539,7,16
EUW1_5852924300,1592,False,15,Sivir,BOTTOM,BOTTOM,CARRY,Blue,0,0,0,1,0,2,0,4,4603,6,47,0,0,2592,2894,12818,14,161,2702,6,47,4975,7,63
EUW1_5054748517,1121653,True,37552700,Kayn,JUNGLE,NONE,SUPPORT,Red,2,2,0,6,7,2,7,16,9129,12,40,6539,349,10293,21487,4829,10,79,5228,8,88,2569,7,47
EUW1_6015495247,1421,False,103,Ahri,MIDDLE,MIDDLE,SOLO,Blue,1,0,0,0,4,3,3,10,7065,12,77,361,0,7388,13081,9157,13,125,3604,9,51,4082,9,87
EUW1_5637309382,1627,True,234,Viego,JUNGLE,JUNGLE,NONE,Red,3,0,1,7,8,6,13,35,12005,14,27,19899,1741,14457,30099,9608,13,19,4783,7,53,4163,7,59
EUW1_5462993711,2292686,False,497,Rakan,UTILITY,JUNGLE,NONE,Red,4,1,1,6,1,12,21,103,10506,16,54,2861,1552,13524,30569,10679,16,25,2814,7,24,3475,6,7
EUW1_5619213741,1471,True,157,Yasuo,TOP,TOP,SOLO,Red,3,2,1,11,9,4,3,13,14646,15,175,28033,11560,17443,17637,7145,12,71,4126,9,66,3081,8,43
EUW1_5132624371,1588134,True,12,Alistar,UTILITY,BOTTOM,SUPPORT,Red,2,1,0,8,1,5,25,57,8059,13,25,1237,525,12868,22830,7374,11,43,2862,7,13,2515,6,21
EUW1_5688868472,1629,True,78,Poppy,TOP,TOP,DUO,Red,4,1,1,9,2,0,9,17,9668,15,176,2485,1158,6042,11446,9436,15,215,3485,9,74,3423,9,90
EUW1_5875303003,1193,True,64,LeeSin,JUNGLE,NONE,SUPPORT,Red,1,2,0,10,8,3,6,14,10058,12,40,13382,2015,9407,17634,6308,11,47,4854,8,68,3125,7,67
EUW1_6013227329,1184,True,60,Elise,JUNGLE,NONE,SUPPORT,Red,2,1,0,8,7,1,4,19,8583,12,16,16866,1988,9122,9543,8553,12,73,4362,8,63,4581,8,81
EUW1_5809590015,1968,True,24,Jax,TOP,TOP,SOLO,Blue,4,0,1,10,7,6,6,23,13127,17,141,22138,9604,17224,26043,13714,15,130,2790,7,42,4236,8,60
EUW1_5478068675,2131976,True,141,Kayn,JUNGLE,JUNGLE,NONE,Blue,3,1,1,8,16,10,8,18,18663,18,73,30673,2017,43591,68637,13963,18,47,4310,7,67,3738,7,70
EUW1_5740473721,1433,True,31,Chogath,MIDDLE,MIDDLE,SOLO,Blue,2,1,0,7,4,2,6,17,9427,14,143,3873,3755,7959,23803,7313,13,150,4077,9,81,3368,8,74
EUW1_5806973470,1871,False,203,Kindred,JUNGLE,JUNGLE,NONE,Blue,1,1,0,4,8,6,5,14,12904,16,58,22675,3363,21810,31218,11957,16,36,4878,8,75,3919,7,67
EUW1_5779858181,1354,False,9,FiddleSticks,JUNGLE,JUNGLE,NONE,Red,2,0,0,2,2,7,3,41,6250,10,18,13032,0,5895,19480,9081,13,18,3934,7,74,3910,7,69
EUW1_5871789526,2103,True,112,Viktor,MIDDLE,MIDDLE,SOLO,Red,4,0,2,8,3,11,9,29,14582,18,264,13489,6516,29745,25387,11509,16,170,4355,9,84,3481,8,56
EUW1_5804402425,2238,True,99,Lux,MIDDLE,TOP,DUO,Blue,1,0,0,5,6,4,14,15,14876,18,234,11282,4359,29435,17972,16667,18,208,3503,8,96,4842,9,97
EUW1_5063259354,2459137,False,37814848,Galio,UTILITY,BOTTOM,SUPPORT,Red,2,2,1,6,4,7,22,84,11463,16,81,1264,1111,14528,33725,10616,15,48,2861,6,20,3317,6,20
EUW1_5755814272,2094,False,117,Lulu,UTILITY,BOTTOM,SUPPORT,Blue,1,0,0,2,0,7,17,45,8535,15,41,429,429,6283,21299,13038,16,44,2752,7,18,2953,6,11
EUW1_5970047825,1805,True,98,Shen,TOP,TOP,SOLO,Red,4,0,1,11,5,2,5,20,12048,17,207,4731,3175,11972,24534,10409,15,212,2819,8,49,4293,9,81
EUW1_5677621058,1285,False,28,Evelynn,JUNGLE,JUNGLE,NONE,Blue,0,0,0,1,1,6,3,9,6015,10,6,2790,0,11250,18247,12363,13,22,3416,6,56,5171,8,61
EUW1_6013675522,1567,False,39,Irelia,MIDDLE,MIDDLE,SOLO,Red,0,0,0,0,3,6,7,10,9786,13,171,1450,1077,19832,22637,10349,14,150,3101,7,73,3756,9,101
EUW1_5667610429,1525,True,82,Mordekaiser,TOP,TOP,SOLO,Blue,2,0,0,9,3,6,1,13,9817,15,168,5568,5568,13072,17975,10048,16,157,4187,9,76,3692,9,57
EUW1_5394700252,1515853,True,54,Malphite,UTILITY,BOTTOM,SUPPORT,Blue,3,1,1,10,5,2,16,43,8550,13,37,8766,3030,12869,9894,6343,11,62,3288,7,23,2497,6,26
EUW1_5344372224,1431300,False,119,Draven,BOTTOM,BOTTOM,CARRY,Red,0,1,0,2,2,6,0,5,7259,9,119,5670,2022,7552,12634,13875,13,162,4366,7,83,5614,8,91
EUW1_5995624545,2817,True,498,Xayah,BOTTOM,MIDDLE,DUO,Blue,0,0,1,10,19,12,21,19,26665,18,294,17090,2018,68175,55165,17277,18,217,4038,7,69,2968,6,61
EUW1_5347836305,2330373,False,412,Thresh,UTILITY,BOTTOM,SUPPORT,Red,2,2,1,4,2,13,26,67,10701,16,30,1481,1019,12150,37988,14514,18,42,2680,6,14,3930,6,3
EUW1_5616031268,1208,True,711,Vex,MIDDLE,MIDDLE,SOLO,Blue,2,2,0,11,5,0,9,7,11352,14,191,6871,6871,13754,10865,5494,11,123,4589,9,97,3242,8,73
EUW1_5879238227,1276,False,10,Kayle,TOP,TOP,SOLO,Red,2,0,0,1,2,6,0,8,7461,13,144,2492,2492,7652,12353,6795,12,93,3338,8,59,3773,8,59
EUW1_5498720658,1410,True,64,LeeSin,JUNGLE,JUNGLE,NONE,Blue,1,0,0,7,9,6,8,22,10123,12,20,7990,3174,13368,23758,8992,14,27,3830,7,47,3816,9,76
EUW1_5419383824,1583403,True,10,Kayle,TOP,TOP,SOLO,Red,3,0,1,7,16,7,5,17,16235,17,199,23220,9423,33510,21881,8694,14,150,4639,9,78,3207,7,56
EUW1_5754474759,1768,False,22,Ashe,BOTTOM,BOTTOM,CARRY,Blue,1,0,0,4,1,11,3,23,10525,14,194,6043,6043,15789,24109,17270,16,175,3461,7,65,4858,8,79
EUW1_5980693047,1683,False,16,Soraka,UTILITY,BOTTOM,SUPPORT,Blue,1,1,0,0,3,11,11,42,8559,12,9,2375,0,7920,19054,10201,13,62,2660,5,2,3902,6,21
EUW1_5940932821,2073,False,876,Lillia,JUNGLE,JUNGLE,NONE,Blue,2,1,0,5,5,7,3,16,11855,16,31,18781,0,23365,39715,10805,14,10,3210,7,62,3895,7,65
EUW1_5461352805,2060163,True,7,Leblanc,MIDDLE,MIDDLE,SOLO,Red,2,2,2,9,5,5,10,24,12214,16,166,6527,5143,21044,20978,12879,16,188,3466,8,66,3443,9,65
EUW1_5502824788,1796,True,50,Swain,UTILITY,BOTTOM,SUPPORT,Red,3,2,1,11,6,5,14,39,10869,15,40,3019,1881,21586,30044,7943,13,50,2670,7,4,2728,6,5
EUW1_5755436376,2052,False,221,Zeri,BOTTOM,BOTTOM,CARRY,Blue,2,0,0,4,0,6,8,21,10432,14,205,5645,3202,10626,22862,12948,16,214,3503,6,86,3422,7,84
EUW1_5924561849,1509,True,11,MasterYi,JUNGLE,JUNGLE,NONE,Blue,4,2,1,9,7,4,4,14,10434,14,12,39879,1152,11112,20518,10602,13,70,3923,7,69,4288,7,49
EUW1_5408235844,1952297,False,4,TwistedFate,MIDDLE,MIDDLE,SOLO,Blue,1,1,0,4,5,7,13,33,13212,15,186,3711,3500,22777,20919,13655,17,211,4059,8,71,4189,9,93
EUW1_5266879800,1725526,True,157,Yasuo,MIDDLE,MIDDLE,SOLO,Red,3,1,1,8,9,5,3,15,10083,14,104,8955,1071,12025,14551,10466,14,127,2685,8,51,3243,8,64
EUW1_5501047038,1174,False,127,Lissandra,MIDDLE,NONE,SUPPORT,Red,1,0,0,0,2,5,2,6,6943,12,130,1769,1003,13540,12567,9072,12,129,4231,8,77,4785,8,72
EUW1_5984151590,1614,False,875,Sett,TOP,TOP,SOLO,Blue,0,2,0,1,5,11,3,22,8339,12,89,0,0,14277,28861,11658,15,168,3286,7,53,3450,8,75
EUW1_5755562158,2202,True,202,Jhin,BOTTOM,BOTTOM,CARRY,Blue,5,0,0,8,23,6,8,15,20823,17,198,25317,8744,50876,28974,13223,16,205,4469,7,79,3308,7,77
EUW1_5556017351,2111,True,267,Nami,UTILITY,BOTTOM,SUPPORT,Red,2,0,2,10,1,7,29,66,10196,16,16,2146,1535,12855,19360,7562,15,40,2600,7,0,1745,6,2
EUW1_5812460931,1926,True,29,Twitch,JUNGLE,JUNGLE,NONE,Red,2,1,1,7,12,8,10,22,15717,18,63,25592,5123,29657,30837,12811,15,35,3519,7,55,3937,7,59
EUW1_5664203319,1228,False,117,Lulu,UTILITY,BOTTOM,SUPPORT,Blue,0,0,0,2,1,4,4,34,5058,8,11,237,237,2087,6561,5033,10,3,2912,6,6,2117,6,2
EUW1_5672619126,1907,False,54,Malphite,TOP,TOP,SOLO,Blue,2,1,0,3,4,7,15,14,11294,15,146,3620,2226,26236,25485,13633,17,28,3122,9,62,3873,8,75
EUW1_5492626534,971153,True,150,Gnar,TOP,NONE,SUPPORT,Red,1,1,0,3,3,2,4,7,7257,12,131,2620,2620,11673,9869,5274,9,98,4030,9,82,3734,8,74
EUW1_5706536742,1778,False,876,Lillia,JUNGLE,JUNGLE,NONE,Blue,1,1,0,1,9,12,5,13,11914,15,55,14823,0,22423,40438,16814,17,56,3420,7,50,4779,8,68
EUW1_5038393788,2237823,False,37618237,FiddleSticks,JUNGLE,JUNGLE,NONE,Red,2,1,0,3,5,11,11,34,11050,15,45,20174,823,24803,49783,14327,18,71,3673,8,65,3448,8,67
EUW1_5956987699,1948,False,101,Xerath,UTILITY,BOTTOM,SUPPORT,Blue,1,2,0,3,13,8,6,63,14834,16,82,999,366,38304,22568,10110,15,53,4580,7,15,3448,7,18
EUW1_5881221677,1951,True,11,MasterYi,JUNGLE,JUNGLE,NONE,Red,4,2,2,9,12,9,8,27,15732,17,82,65366,5055,22542,32535,9504,14,32,4321,7,64,3294,7,51
EUW1_5776847302,1513,True,111,Nautilus,JUNGLE,JUNGLE,NONE,Red,2,1,1,11,7,2,8,22,10764,14,31,21379,372,11629,14143,11357,14,35,4158,8,69,4648,8,76
EUW1_5982438683,1959,True,131,Diana,JUNGLE,JUNGLE,NONE,Blue,4,1,1,11,8,3,11,49,15166,18,56,61163,4370,18471,31127,11331,16,224,4558,8,66,3357,7,72
EUW1_6034549120,1800,True,44,Taric,UTILITY,BOTTOM,SUPPORT,Blue,4,1,1,11,0,3,8,38,7156,13,31,3048,321,6112,14484,10322,15,203,2301,6,18,3252,8,82
EUW1_5759717307,1765,True,266,Aatrox,TOP,MIDDLE,CARRY,Blue,1,1,1,7,2,7,3,21,11592,16,218,6464,3832,14114,30355,11739,15,174,3871,9,96,3554,8,59
EUW1_5487130362,944672,True,8,Vladimir,TOP,NONE,SUPPORT,Blue,2,1,0,8,8,0,1,6,7871,13,122,4837,4837,11273,8725,3943,9,84,4461,10,78,3279,8,79
EUW1_5315755162,1150316,False,27,Singed,TOP,NONE,SUPPORT,Red,0,0,0,0,0,4,0,1,3032,6,25,0,0,1507,4831,9631,13,114,2008,4,22,5285,9,66
EUW1_5655366652,2229,True,107,Rengar,JUNGLE,JUNGLE,NONE,Blue,3,1,2,9,9,8,12,43,17238,18,68,45304,6908,24617,35677,14427,17,32,3710,7,64,3635,7,63
EUW1_5987129271,1394,True,82,Mordekaiser,TOP,TOP,SOLO,Red,3,2,1,9,10,3,5,16,11602,14,144,17619,3903,19242,14923,7773,11,113,4485,9,67,2832,7,42
EUW1_5077589452,1226108,False,37552700,Aatrox,TOP,TOP,SOLO,Red,1,1,0,1,4,5,1,10,8590,12,108,4291,1006,13085,20122,7350,13,142,3709,8,71,3332,8,73
EUW1_5902861699,1795,False,62,MonkeyKing,JUNGLE,JUNGLE,NONE,Red,2,0,0,2,8,6,5,31,11913,14,35,12161,0,22113,29227,12755,16,34,4060,7,53,4202,7,63
EUW1_5886796559,1652,False,82,Mordekaiser,TOP,TOP,SOLO,Red,1,1,0,2,1,6,2,13,8332,14,162,1254,1120,10465,23899,10886,15,182,3717,9,66,3438,8,67
EUW1_5824405232,2519,True,202,Jhin,BOTTOM,BOTTOM,CARRY,Blue,2,1,0,9,19,17,17,20,21318,18,167,6282,1798,48975,36668,24893,18,260,2743,6,41,4969,7,74
EUW1_5785846642,1797,True,11,MasterYi,JUNGLE,JUNGLE,NONE,Blue,0,0,0,7,6,12,6,19,11386,15,54,20205,1542,13831,28804,14362,15,13,4144,7,78,3930,7,69
EUW1_5462378452,1639735,False,887,Gwen,TOP,TOP,DUO,Blue,0,1,0,3,8,8,2,15,12343,15,165,5095,4648,18693,26704,12167,15,170,4240,9,67,4809,9,74
EUW1_5193490342,1936983,False,29,Twitch,BOTTOM,BOTTOM,CARRY,Red,2,0,0,4,4,5,3,11,10193,15,154,6329,1729,18611,16689,10906,14,126,3123,6,45,3037,6,56
EUW1_5669176558,1626,False,145,Kaisa,BOTTOM,TOP,DUO,Red,3,1,0,1,4,4,6,25,10336,14,208,6070,106,12414,15865,11044,14,168,4083,7,101,2872,6,62
EUW1_5395787065,1378221,False,51,Caitlyn,BOTTOM,BOTTOM,CARRY,Blue,0,0,0,0,1,9,4,3,5221,10,69,145,0,4553,13359,11231,12,128,2903,6,43,3858,7,55
EUW1_5816186287,2122,True,221,Zeri,BOTTOM,BOTTOM,CARRY,Red,4,1,1,10,19,7,15,14,19015,18,188,35252,10333,31365,39034,16291,18,242,4545,7,58,3048,7,61
EUW1_5799316141,1764,False,36,DrMundo,TOP,TOP,DUO,Red,1,0,0,3,1,6,4,25,9245,15,192,12442,11531,7482,28446,14357,17,162,2888,8,66,3700,9,64
EUW1_5704612222,1509,True,42,Corki,MIDDLE,MIDDLE,SOLO,Blue,2,1,1,10,7,2,7,20,11780,15,142,8169,5994,15618,12163,8276,14,152,3359,8,59,4162,9,72
EUW1_5770290455,1743,True,39,Irelia,MIDDLE,BOTTOM,DUO,Blue,1,2,1,11,23,3,3,14,19215,18,250,19262,8296,40930,31388,11929,16,166,5028,10,86,2694,8,59
EUW1_6014182830,1860,False,40,Janna,UTILITY,MIDDLE,SUPPORT,Blue,1,2,1,6,2,8,10,51,7725,13,15,1104,0,5335,21297,10616,14,31,2645,7,4,2934,7,11
EUW1_6007393527,1340,True,119,Draven,BOTTOM,MIDDLE,DUO,Blue,3,0,1,11,15,4,10,10,15334,13,139,24400,9381,21837,13088,5905,11,87,6377,7,86,2483,6,40
EUW1_5906082459,1474,True,150,Gnar,TOP,MIDDLE,DUO,Blue,4,2,1,7,4,6,10,20,10153,15,149,13033,1919,17524,17861,8861,13,129,3378,9,75,3346,9,58
EUW1_6016502105,2197,False,202,Jhin,BOTTOM,BOTTOM,DUO,Red,1,0,0,3,5,10,7,14,12639,16,182,3072,3072,14277,28506,15021,17,224,3893,7,70,3557,6,54
